alias,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_lem,connectionId,posemo_person_avg,negemo_person_avg,Mental_mean
!rahu suto,1471,68,"['content', 'energiek', 'gelukkig', 'verbinden', 'gemak', 'kracht', 'gezellig', 'warm', 'vrij', 'interessant', 'gerust', 'kalm', 'lekker', 'chill', 'relaxed', 'goed', 'leuk', 'voldoen', 'gezond', 'fijn', 'op_warmen', 'energie', 'grappig', 'wakker', 'good', 'blij', 'normaal', 'actief', 'prima', 'ontspannen', 'lief', 'chillen', 'happiness', 'ça_va', 'verbazen', 'amuseren', 'alright', 'hopen', 'motivatie', 'happy', 'zeker', 'love', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'aangenaam', 'tof', 'positief', 'trots', 'fantastisch', 'bon', 'confident', 'motiveren', 'goed_gezind', 'deugd', 'plezant', 'goesting', 'oké', 'comfort', 'relaxen', 'rustig', 'geweldig', 'tevreden', 'uit_kijken', 'neutraal', 'enthousiast', 'zin']",3.045833795,637,61,"['ambeteren', 'stressen', 'aan_doen', 'pijn', 'gek', 'negatief', 'agressief', 'stress', 'vermoeidheid', 'beu', 'gestresseerd', 'kut', 'verliezen', 'miserie', 'missen', 'frustratie', 'kapot', 'honger_gevoel', 'spijt', 'achter_laten', 'hongerig', 'erg', 'raken', 'stress_moment', 'storen', 'verwarren', 'ziek', 'frustreren', 'vervelen', 'deprimeren', 'zenuwachtigheid', 'moe', 'sluiten', 'ergeren', 'haten', 'honger', 'last', 'op_fokken', 'haat', 'zenuwachtig', 'geïrriteerd', 'irritant', 'twijfelen', 'deprimerend', 'lastig', 'zot', 'ongeduldig', 'ambetant', 'spijtig', 'onaangenaam', 'irritatie', 'kwaad', 'demotiveren', 'spannen', 'slecht', 'spanning', 'minderen', 'ergernis', 'irriteren', 'schrik', 'frustrerend']",2.459993864,194815,4.738410042,1.066401674,20.5
!rkww ozqp,803,85,"['content', 'energiek', 'focussen', 'gelukkig', 'vertrouwd', 'verbinden', 'gemak', 'waardevol', 'moed', 'steunen', 'helder', 'gemoedelijk', 'gezellig', 'warm', 'vrij', 'plezier', 'gerust', 'rustgevend', 'kalm', 'lekker', 'benieuwd', 'goed', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'geïnteresseerd', 'fijn', 'succesvol', 'ontspanning', 'energie', 'grappig', 'gezelschap', 'wakker', 'luimen', 'blij', 'focus', 'verrassen', 'normaal', 'balanceren', 'actief', 'prima', 'ontspannen', 'lief', 'geliefd', 'amuseren', 'dankbaar', 'waarderen', 'bevestigen', 'hopen', 'opgetogen', 'hoop', 'concentreren', 'gastvrij', 'interesseren', 'zeker', 'top', 'genieten', 'vrolijk', 'rust', 'na_genieten', 'uit_rusten', 'aangenaam', 'tof', 'positief', 'veilig', 'trots', 'fantastisch', 'ontspannend', 'bon', 'motiveren', 'goed_gezind', 'deugd', 'spannend', 'oké', 'rustig', 'vriendelijk', 'geweldig', 'tevreden', 'uit_kijken', 'geluk', 'zelfzeker', 'productief', 'enthousiast', 'zin']",3.163368498,346,97,"['machteloos', 'rot', 'chaotisch', 'stresserend', 'slecht_gezind', 'moeheid', 'stressen', 'aan_doen', 'falen', 'verdriet', 'op_jagen', 'beklemmen', 'bang', 'pijn', 'gek', 'ongeluk', 'schrikken', 'moedeloos', 'stress', 'paniek_aanval', 'verdrietig', 'eenzaam', 'vervelend', 'nerveus', 'misselijkheid', 'wazig', 'verliezen', 'saai', 'teleur_stellen', 'beangstigen', 'missen', 'frustratie', 'bad', 'weg_gooien', 'down', 'kapot', 'haastig', 'achter_laten', 'af_wijzen', 'ongerust', 'onrust', 'hongerig', 'op_draaien', 'erg', 'raken', 'twijfel', 'prikkelbaar', 'storen', 'onrustig', 'ziek', 'frustreren', 'heftig', 'moe', 'jagen', 'sluiten', 'ergeren', 'overdrijven', 'vermoeiend', 'honger', 'last', 'verminderen', 'emotioneel', 'twijfelen', 'kritiek', 'war', 'stroef', 'verstoren', 'lastig', 'onzeker', 'ongeduldig', 'over_slaan', 'krap', 'conflict', 'boos', 'schuldig', 'bezorgen', 'eng', 'duizelig', 'obsessief', 'overprikkelen', 'fragiel', 'pijnlijk', 'overweldigen', 'verwaarlozen', 'spannen', 'kwetsen', 'irrelevant', 'slecht', 'gejaagdheid', 'spanning', 'paniek', 'verwarring', 'benauwd', 'verslag', 'irriteren', 'frustrerend', 'onzekerheid']",3.878649473,180540,3.939812207,1.258309859,23.8
!rmnq sonq ,1070,71,"['energiek', 'spontaan', 'focussen', 'gelukkig', 'gemak', 'vreugde', 'moed', 'op_krikken', 'gezellig', 'warm', 'vieren', 'vrij', 'plezier', 'interessant', 'gerust', 'lekker', 'chill', 'relaxed', 'benieuwd', 'goed', 'relaxerend', 'interesse', 'leuk', 'gezelligheid', 'gezond', 'vertrouwen', 'fijn', 'ontspanning', 'energie', 'gezelschap', 'wakker', 'good', 'blij', 'normaal', 'actief', 'ontspannen', 'chillen', 'ça_va', 'gemoed_rust', 'amuseren', 'beleven', 'bevestigen', 'hopen', 'hoop', 'motivatie', 'happy', 'concentreren', 'zeker', 'top', 'genieten', 'rust', 'uit_rusten', 'aangenaam', 'positief', 'rusten', 'ontspannend', 'goed_gezind', 'deugd', 'spannend', 'oké', 'relaxen', 'rustig', 'evenwichtig', 'geweldig', 'tevreden', 'uit_kijken', 'geluk', 'opkikker', 'enthousiast', 'deugd_doend', 'zin']",3.000374291,301,56,"['stresseren', 'stressen', 'aan_doen', 'op_jagen', 'oververmoeien', 'pijn', 'negatief', 'ongeluk', 'vrezen', 'stress', 'vermoeidheid', 'vervelend', 'missen', 'frustratie', 'down', 'beladen', 'kapot', 'wreed', 'erg', 'stressvol', 'raken', 'stress_moment', 'storen', 'onrustig', 'ziek', 'frustreren', 'moe', 'jagen', 'ernstig', 'ergeren', 'vermoeiend', 'dramatisch', 'honger', 'supporteren', 'drukken', 'last', 'zenuwachtig', 'kop_zorg', 'zot', 'onverwacht', 'breken', 'bezorgen', 'ambetant', 'spijtig', 'woelig', 'af_wachten', 'pijnlijk', 'spannen', 'slecht', 'waakzaam', 'spanning', 'paniek', 'ergernis', 'onnozel', 'belasten', 'schrik']",3.132089245,179397,3.182920354,0.968982301,21.2
!rpdg kces,434,66,"['content', 'energiek', 'focussen', 'gelukkig', 'moed', 'kracht', 'gezellig', 'warm', 'vieren', 'vrij', 'interessant', 'gerust', 'romantisch', 'lekker', 'relaxed', 'goed', 'relaxerend', 'leuk', 'zekerheid', 'geïnteresseerd', 'ontspanning', 'energie', 'grappig', 'rationeel', 'wakker', 'blij', 'excited', 'focus', 'normaal', 'balanceren', 'motiverend', 'ontspannen', 'hoopvol', 'chillen', 'ça_va', 'leutig', 'fier', 'cute', 'hopen', 'hoop', 'motivatie', 'concentreren', 'optimistisch', 'zeker', 'genieten', 'rust', 'sukkelen', 'aangenaam', 'tof', 'positief', 'optimisme', 'trots', 'concentratie', 'motiveren', 'warmte', 'spannend', 'oké', 'relaxen', 'rustig', 'tevreden', 'neutraal', 'nieuwsgierig', 'verbinding', 'productief', 'enthousiast', 'zin']",3.21676943,210,59,"['depressief', 'machteloos', 'doelloos', 'onrespectvol', 'stresseren', 'stressen', 'verwarrend', 'falen', 'angst', 'op_jagen', 'pijn', 'vrezen', 'agressief', 'stress', 'nerveus', 'beu', 'gestresseerd', 'verliezen', 'saai', 'teleur_stellen', 'annoyed', 'missen', 'bad', 'spijt', 'erg', 'stressvol', 'raken', 'verwarren', 'ziek', 'frustreren', 'vervelen', 'moe', 'jagen', 'ergeren', 'haten', 'vermoeiend', 'honger', 'op_fokken', 'zenuwachtig', 'twijfelen', 'verstoren', 'lastig', 'onzeker', 'angstig', 'verontwaardigen', 'teleur', 'breken', 'boos', 'bezorgen', 'duizelig', 'ambetant', 'spijtig', 'verslaan', 'demotiveren', 'spannen', 'slecht', 'depressie', 'irriteren', 'frustrerend']",3.44460205,234972,2.921121076,1.164349776,21.66666667
!rpyy kqex,2026,106,"['content', 'energiek', 'spontaan', 'focussen', 'overheerlijk', 'gelukkig', 'verbinden', 'gemak', 'moed', 'tam', 'gemoedelijk', 'op_krikken', 'gezellig', 'warm', 'vrij', 'plezier', 'interessant', 'boeien', 'luchtig', 'enthousiasme', 'gerust', 'kalm', 'lekker', 'chill', 'trotseren', 'relaxed', 'overtuigen', 'top_gevoel', 'zalig', 'benieuwd', 'goed', 'nice', 'leuk', 'gezond', 'vertrouwen', 'fijn', 'energie', 'grappig', 'wakker', 'good', 'anticiperen', 'blij', 'excited', 'normaal', 'prima', 'ontspannen', 'kalmeren', 'lief', 'chillen', 'ça_va', 'herstellen', 'euforisch', 'amuseren', 'alright', 'beleven', 'liefde', 'hopen', 'verliefdheid', 'hoop', 'happy', 'concentreren', 'vet', 'appreciëren', 'interesseren', 'zeker', 'top', 'love', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'lustig', 'comfortabel', 'sukkelen', 'aangenaam', 'tof', 'positief', 'balance', 'rusten', 'bon', 'ondersteunen', 'motiveren', 'goed_gezind', 'verstandig', 'deugd', 'plezant', 'spannend', 'vrijheid', 'goesting', 'oké', 'verzekeren', 'relaxen', 'charme', 'rustig', 'heerlijk', 'geweldig', 'tevreden', 'uit_kijken', 'cool', 'geluk', 'productief', 'verliefd', 'enthousiast', 'indrukwekkend', 'zin', 'zelfvertrouwen']",3.295830546,351,94,"['pittig', 'moeizaam', 'rot', 'chaotisch', 'slecht_gezind', 'bangelijk', 'gêne', 'aan_doen', 'op_jagen', 'beklemmen', 'pijn', 'waanzin', 'ongeluk', 'vrezen', 'verschrikkelijk', 'stress', 'medelijden', 'vermoeidheid', 'in_trekken', 'verbreken', 'eenzaam', 'vervelend', 'beu', 'vechten', 'verliezen', 'miserie', 'waanzinnig', 'missen', 'passief', 'frustratie', 'bad', 'weg_gooien', 'down', 'kapot', 'enerveren', 'gevoelig', 'wreed', 'erg', 'raken', 'twijfel', 'prikkelbaar', 'storen', 'belachelijk', 'ziek', 'frustreren', 'heftig', 'moe', 'jagen', 'sluiten', 'op_rommelen', 'haten', 'overdrijven', 'vermoeiend', 'laf', 'honger', 'supporteren', 'drukken', 'last', 'zenuwachtig', 'af_haken', 'twijfelen', 'somber', 'war', 'lastig', 'angstig', 'zot', 'breken', 'conflict', 'wroeging', 'beschaamd', 'boos', 'schuldig', 'ambetant', 'spijtig', 'woelig', 'irritatie', 'kwaad', 'af_wachten', 'overmoedig', 'waardeloos', 'kwetsen', 'schuld', 'kwaadheid', 'naïef', 'slecht', 'gejaagdheid', 'spanning', 'minderen', 'uit_dagen', 'paniek', 'walgelijk', 'verslag', 'schrik', 'degoutant']",3.90582561,179076,3.411365314,0.809151292,27.8
!rqnv tfvz,1226,100,"['content', 'energiek', 'spontaan', 'focussen', 'gelukkig', 'gemak', 'tam', 'gemoedelijk', 'kracht', 'veiligheid', 'op_krikken', 'gezellig', 'warm', 'vieren', 'verrassing', 'vrij', 'plezier', 'interessant', 'luchtig', 'enthousiasme', 'gerust', 'lekker', 'chill', 'trotseren', 'overtuigen', 'benieuwd', 'goed', 'relaxerend', 'leuk', 'gezelligheid', 'betrekken', 'voldoen', 'gezond', 'vertrouwen', 'zekerheid', 'fijn', 'ontspanning', 'op_warmen', 'energie', 'grappig', 'opgewekt', 'wakker', 'blij', 'focus', 'verrassen', 'normaal', 'actief', 'impressionant', 'stimuleren', 'ontspannen', 'feestelijk', 'lief', 'chillen', 'ça_va', 'gemoed_rust', 'beleven', 'bevestigen', 'hopen', 'hoop', 'motivatie', 'concentreren', 'zeker', 'top', 'verfrissend', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'verwarmen', 'aangenaam', 'tof', 'positief', 'veilig', 'trots', 'geruststellend', 'ontspannend', 'bon', 'ondersteunen', 'motiveren', 'nostalgisch', 'warmte', 'deugd', 'plezant', 'spannend', 'vrijheid', 'oké', 'comfort', 'relaxen', 'rustig', 'vriendelijk', 'tevreden', 'uit_kijken', 'cool', 'geluk', 'op_fleuren', 'productief', 'verfrist', 'enthousiast', 'opluchting', 'zin']",3.317786773,276,82,"['pittig', 'overwerken', 'chaotisch', 'stresserend', 'slecht_gezind', 'stressen', 'aan_doen', 'op_jagen', 'afleiding', 'bang', 'negatief', 'triestig', 'vrezen', 'verschrikkelijk', 'stress', 'vermoeidheid', 'vervelend', 'gestresseerd', 'verliezen', 'saai', 'missen', 'wisselvallig', 'frustratie', 'grieperig', 'bad', 'suf', 'weg_gooien', 'down', 'kapot', 'enerveren', 'spijt', 'tegenzin', 'erg', 'raken', 'prikkelbaar', 'bezorgdheid', 'ongemak', 'onrustig', 'ziek', 'frustreren', 'nutteloos', 'moe', 'puzzelen', 'sluiten', 'overdrijven', 'vermoeiend', 'dramatisch', 'honger', 'drukken', 'last', 'verminderen', 'emotioneel', 'irritant', 'schuld_gevoel', 'twijfelen', 'lastig', 'onzeker', 'zot', 'belabberd', 'onverwacht', 'breken', 'demotiverend', 'schuldig', 'bezorgen', 'woelig', 'onduidelijk', 'demotiveren', 'pijnlijk', 'overweldigen', 'af_leiden', 'kritisch', 'slecht', 'rommelig', 'blue', 'spanning', 'minderen', 'forceren', 'reserveren', 'schrik', 'frustrerend', 'onzekerheid', 'vermoeid']",3.655291909,196719,2.475862069,0.617586207,21
!rqta gwun,1257,87,"['energiek', 'focussen', 'gelukkig', 'vertrouwd', 'gemak', 'moed', 'gezellig', 'warm', 'vieren', 'vrij', 'plezier', 'interessant', 'evenwicht', 'enthousiasme', 'gerust', 'rustgevend', 'kalm', 'lekker', 'chill', 'goed', 'nice', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'fijn', 'engageren', 'aandachtig', 'energie', 'grappig', 'opgewekt', 'relativeren', 'wakker', 'blij', 'normaal', 'actief', 'ontspannen', 'kalmeren', 'lief', 'prikkeling', 'chillen', 'bevestigen', 'hopen', 'motivatie', 'happy', 'concentreren', 'troost', 'appreciëren', 'interesseren', 'zeker', 'love', 'genieten', 'rust', 'uit_rusten', 'comfortabel', 'aangenaam', 'tof', 'positief', 'veilig', 'verband', 'trots', 'gemotiveerd', 'concentratie', 'accepteren', 'fine', 'motiveren', 'competent', 'goed_gezind', 'spannend', 'oké', 'comfort', 'nostalgie', 'rustig', 'gerust_stelling', 'vriendelijk', 'capabel', 'prikkelen', 'tevreden', 'uit_kijken', 'neutraal', 'cool', 'geluk', 'productief', 'geduldig', 'enthousiast', 'opluchting', 'zin']",3.250938652,754,102,"['depressief', 'machteloos', 'onwennig', 'chaotisch', 'stresserend', 'slecht_gezind', 'stresseren', 'stressen', 'ongelukkig', 'verwarrend', 'angst', 'verdriet', 'op_jagen', 'afleiding', 'bang', 'pijn', 'schamen', 'gek', 'confronteren', 'negatief', 'schrikken', 'verschrikkelijk', 'oncomfortabel', 'stress', 'verdrietig', 'breakdown', 'vervelend', 'nerveus', 'teleurstellend', 'hangry', 'gestresseerd', 'verliezen', 'saai', 'teleur_stellen', 'kwetsend', 'negeren', 'missen', 'frustratie', 'spijt', 'opgejaagdheid', 'intimideren', 'erg', 'stressvol', 'raken', 'prikkelbaar', 'storen', 'burn-out', 'ziek', 'frustreren', 'heftig', 'nutteloos', 'deprimeren', 'moe', 'sluiten', 'haten', 'overdrijven', 'vermoeiend', 'sad', 'honger', 'hopeloos', 'last', 'emotioneel', 'geïrriteerd', 'irritant', 'onbeleefd', 'twijfelen', 'kritiek', 'war', 'onzeker', 'belabberd', 'onverwacht', 'lui', 'breken', 'ontmoedigen', 'demotiverend', 'gênant', 'beschaamd', 'boos', 'schuldig', 'bezorgen', 'ambetant', 'spijtig', 'verslaan', 'irritatie', 'onduidelijk', 'demotiveren', 'af_wachten', 'intimiderend', 'overweldigen', 'kwetsen', 'af_leiden', 'slecht', 'rommelig', 'spanning', 'irriterend', 'struggle', 'verwarring', 'anxiety', 'irriteren', 'schrik', 'frustrerend', 'onzekerheid']",3.532116698,184057,4.093320313,2.017734375,19.33333333
!rsbo tsca,725,68,"['energiek', 'focussen', 'gelukkig', 'gemak', 'moed', 'plezierig', 'gezellig', 'warm', 'vieren', 'vrij', 'plezier', 'interessant', 'boeien', 'verzadigen', 'gerust', 'kalm', 'lekker', 'chill', 'zalig', 'benieuwd', 'goed', 'leuk', 'gezond', 'vertrouwen', 'op_warmen', 'energie', 'wakker', 'blij', 'normaal', 'actief', 'ontspannen', 'lief', 'chillen', 'ça_va', 'amuseren', 'beleven', 'hopen', 'hoop', 'motivatie', 'happy', 'concentreren', 'vet', 'zeker', 'top', 'genieten', 'rust', 'uit_rusten', 'sukkelen', 'zorgeloos', 'aangenaam', 'tof', 'positief', 'veilig', 'trots', 'concentratie', 'bon', 'motiveren', 'goed_gezind', 'deugd', 'goesting', 'oké', 'rustig', 'tevreden', 'uit_kijken', 'beter_gezind', 'productief', 'ambitie', 'zin']",3.047715316,267,63,"['pittig', 'overwerken', 'stresserend', 'slecht_gezind', 'moeheid', 'stresseren', 'stressen', 'breinloos', 'falen', 'angst', 'bang', 'pijn', 'vrezen', 'stress', 'verdrietig', 'vermoeidheid', 'beu', 'kut', 'verliezen', 'saai', 'zielig', 'missen', 'bad', 'humeurig', 'kapot', 'faal_angst', 'piekeren', 'gevoelig', 'wreed', 'erg', 'raken', 'twijfel', 'storen', 'ongemak', 'ziek', 'frustreren', 'heftig', 'nutteloos', 'moe', 'haten', 'vermoeiend', 'honger', 'verminderen', 'emotioneel', 'twijfelen', 'lastig', 'zot', 'onverwacht', 'lui', 'over_slaan', 'demotiverend', 'boos', 'schuldig', 'bezorgen', 'ambetant', 'kwaad', 'demotiveren', 'kritisch', 'slecht', 'spanning', 'paniek', 'benauwd', 'irriteren']",3.069958378,183076,3.141333333,0.732577778,15.8
!sbjg gduy,1446,84,"['content', 'focussen', 'gelukkig', 'vertrouwd', 'gemak', 'kracht', 'gezellig', 'warm', 'vieren', 'verrassing', 'vrij', 'plezier', 'interessant', 'boeien', 'gerust', 'kalm', 'lekker', 'overtuigen', 'zalig', 'goed', 'begripvol', 'leuk', 'onschuldig', 'zekerheid', 'geïnteresseerd', 'fijn', 'op_warmen', 'energie', 'grappig', 'wakker', 'gereed', 'blij', 'focus', 'normaal', 'actief', 'motiverend', 'ontspannen', 'lief', 'chillen', 'ça_va', 'amuseren', 'beleven', 'hopen', 'hoop', 'motivatie', 'concentreren', 'interesseren', 'zeker', 'genieten', 'rust', 'uit_rusten', 'aangenaam', 'hyper', 'tof', 'vrede', 'positief', 'veilig', 'trots', 'concentratie', 'accepteren', 'lust', 'nostalgisch', 'warmte', 'verstandig', 'zinvol', 'deugd', 'plezant', 'spannend', 'vrijheid', 'goesting', 'oké', 'verzekeren', 'nostalgie', 'rustig', 'vriendelijk', 'heerlijk', 'geweldig', 'power', 'tevreden', 'uit_kijken', 'cool', 'geluk', 'opluchting', 'zin']",3.002817342,346,76,"['rottig', 'slecht_gezind', 'aan_doen', 'angst', 'op_jagen', 'afleiding', 'bang', 'pijn', 'gek', 'ongeluk', 'schrikken', 'vrezen', 'verschrikkelijk', 'stress', 'eenzaam', 'vervelend', 'vechten', 'verliezen', 'miserie', 'saai', 'teleur_stellen', 'missen', 'frustratie', 'weg_gooien', 'kapot', 'haastig', 'ongerust', 'hongerig', 'erg', 'stressvol', 'raken', 'belachelijk', 'verwarren', 'ziek', 'frustreren', 'vervelen', 'moe', 'jagen', 'sluiten', 'ernstig', 'pessimistisch', 'overdrijven', 'dramatisch', 'honger', 'supporteren', 'last', 'geïrriteerd', 'irritant', 'twijfelen', 'overstuur', 'lastig', 'zot', 'over_slaan', 'krap', 'demotiverend', 'boos', 'schuldig', 'bezorgen', 'ambetant', 'langdradig', 'verslaan', 'kwaad', 'onnuttig', 'af_wachten', 'schuld', 'af_leiden', 'slecht', 'spanning', 'paniek', 'verwarring', 'schade', 'onnozel', 'irriteren', 'verlies', 'schrik', 'frustrerend']",3.65810892,234510,2.784105691,1.189227642,22.5
!sgbj qevm,664,76,"['spontaan', 'focussen', 'gelukkig', 'gemak', 'steunen', 'zinnig', 'gezellig', 'warm', 'vrij', 'interessant', 'gerust', 'lekker', 'trotseren', 'op_wekken', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'nice', 'leuk', 'gezelligheid', 'betrekken', 'voldoen', 'gezond', 'fijn', 'ontspanning', 'grappig', 'wakker', 'good', 'blij', 'normaal', 'actief', 'ontspannen', 'lief', 'chillen', 'ça_va', 'verbazen', 'fier', 'dankbaar', 'hopen', 'hoop', 'motivatie', 'happy', 'concentreren', 'vet', 'zeker', 'top', 'genieten', 'rust', 'uit_rusten', 'aangenaam', 'tof', 'positief', 'veilig', 'gerust_stellen', 'verband', 'trots', 'geruststellend', 'bon', 'duidelijkheid', 'motiveren', 'verbazing', 'warmte', 'deugd', 'spannend', 'oké', 'rustig', 'geweldig', 'prikkelen', 'tevreden', 'bevredigen', 'zelfzeker', 'sympathiek', 'productief', 'enthousiast', 'zin']",3.15096592,365,110,"['versleten', 'machteloos', 'overwerken', 'stresserend', 'jaloers', 'stressen', 'ongelukkig', 'verwarrend', 'triest', 'aan_doen', 'verdriet', 'afleiding', 'bang', 'pijn', 'lusteloos', 'gek', 'confronteren', 'degouteren', 'ongeluk', 'miserabel', 'moedeloos', 'ongemakkelijkheid', 'vrezen', 'verschrikkelijk', 'stress', 'paniek_aanval', 'verdrietig', 'eenzaam', 'asociaal', 'beu', 'vechten', 'kut', 'verliezen', 'saai', 'teleur_stellen', 'draaierig', 'missen', 'passief', 'frustratie', 'beladen', 'kapot', 'spijt', 'piekeren', 'tegenzin', 'erg', 'raken', 'twijfel', 'inspanning', 'bezorgdheid', 'stress_moment', 'isolatie', 'storen', 'belachelijk', 'onrustig', 'ziek', 'frustreren', 'heftig', 'moe', 'sluiten', 'neurotisch', 'ergeren', 'haten', 'overdrijven', 'vermoeiend', 'moedeloosheid', 'honger', 'drukken', 'last', 'droevig', 'zenuwachtig', 'emotioneel', 'irritant', 'schuld_gevoel', 'twijfelen', 'verlaten', 'isoleren', 'war', 'lastig', 'zot', 'bemoeien', 'teleur', 'lui', 'apathisch', 'gênant', 'boos', 'schuldig', 'bezorgen', 'verslaan', 'irritatie', 'kwaad', 'af_wachten', 'pijnlijk', 'spannen', 'schuld', 'af_leiden', 'zorgwekkend', 'slecht', 'koppig', 'paniek', 'verwarring', 'depressie', 'doodop', 'ergernis', 'onnozel', 'reserveren', 'bitter', 'irriteren', 'frustrerend', 'onzekerheid', 'radeloos']",4.22582215,180795,2.805518868,1.664245283,20.2
!sjru sofo,280,46,"['content', 'focussen', 'gemak', 'amusant', 'gezellig', 'vieren', 'vrij', 'gerust', 'romantisch', 'goed', 'leuk', 'onschuldig', 'voldoen', 'gezond', 'fijn', 'energie', 'wakker', 'blij', 'normaal', 'actief', 'hoopvol', 'lief', 'ça_va', 'amuseren', 'beleven', 'hopen', 'hoop', 'genieten', 'rust', 'uit_rusten', 'tof', 'positief', 'verband', 'bon', 'duidelijkheid', 'deugd', 'plezant', 'spannend', 'goesting', 'oké', 'rustig', 'gerust_stelling', 'tevreden', 'uit_kijken', 'ontprikkelen', 'zin']",2.917287853,81,34,"['chaotisch', 'jaloers', 'afleiding', 'bang', 'gek', 'verschrikkelijk', 'stress', 'eenzaam', 'saai', 'teleur_stellen', 'zielig', 'missen', 'frustratie', 'kapot', 'enerveren', 'verdwaasd', 'erg', 'raken', 'ziek', 'frustreren', 'moe', 'sluiten', 'vermoeiend', 'last', 'lastig', 'onverwacht', 'schuldig', 'ambetant', 'spijtig', 'kwaad', 'slecht', 'onduidelijkheid', 'reserveren', 'frustrerend']",3.196303448,236165,3.58484375,1.416328125,22.4
!srjx odav,451,70,"['energiek', 'spontaan', 'focussen', 'gelukkig', 'moed', 'steunen', 'gezellig', 'warm', 'troosten', 'verrassing', 'vrij', 'plezier', 'welverdiend', 'interessant', 'lekker', 'chill', 'relaxed', 'zalig', 'benieuwd', 'goed', 'bewonderen', 'nice', 'leuk', 'voldoen', 'gezond', 'zekerheid', 'fijn', 'op_warmen', 'engageren', 'energie', 'wakker', 'blij', 'focus', 'normaal', 'prima', 'stabiel', 'kalmeren', 'lief', 'chillen', 'verheugen', 'ça_va', 'amuseren', 'hopen', 'hoop', 'concentreren', 'magisch', 'prettig', 'zeker', 'genieten', 'vrolijk', 'rust', 'tof', 'verwelkomen', 'bon', 'deugd', 'spannend', 'goesting', 'oké', 'verzekeren', 'relaxen', 'nostalgie', 'rustig', 'heerlijk', 'neutraal', 'geluk', 'sympathiek', 'verbinding', 'enthousiast', 'zen', 'zin']",3.376397924,146,62,"['versleten', 'machteloos', 'rot', 'chaotisch', 'stresseren', 'triest', 'suffen', 'afleiding', 'pijn', 'confronteren', 'schrikken', 'triestig', 'vrezen', 'stress', 'verdrietig', 'in_trekken', 'vervelend', 'verliezen', 'miserie', 'vreselijk', 'saai', 'missen', 'frustratie', 'suf', 'down', 'beladen', 'achter_laten', 'ongerust', 'intimideren', 'erg', 'raken', 'inspanning', 'moe', 'sluiten', 'haten', 'honger', 'supporteren', 'last', 'onbezonnen', 'droevig', 'irritant', 'verlaten', 'zot', 'bemoeien', 'ongedurig', 'lazy', 'onverwacht', 'ongeduldig', 'lui', 'boos', 'schuldig', 'obsessief', 'ambetant', 'blesseren', 'slecht', 'paniek', 'hatelijk', 'ergernis', 'onnozel', 'belasten', 'irriteren', 'schrik']",3.59887188,184555,3.373237705,1.212172131,27
